Date,Cloud_Demand_Index,GDP_Growth,Inflation,Competitor_Price_Index
2021-04-01,66,4.959092364609244,3.60893968015253,120
2021-04-02,117,5.776207406841213,3.5693453227915506,122
2021-04-03,92,5.230605197326747,6.818339547328538,102
2021-04-04,66,4.484815764691952,4.034972063131505,104
2021-04-05,61,3.0364460845161565,4.246841412745434,100
2021-04-06,101,3.3742996884442644,3.4246609720398213,117
2021-04-07,70,2.7376856354281363,7.847046697953422,122
2021-04-08,109,4.54431633027297,4.933610090141634,115
2021-04-09,100,5.461450941526923,6.904541607084543,115
2021-04-10,103,2.650508568328558,6.684098770280784,115
2021-04-11,73,3.0712930541216608,3.7308161717052295,96
2021-04-12,68,2.0469446130355915,7.686037316459514,114
2021-04-13,100,5.111458667577077,5.903958980169554,93
2021-04-14,88,5.400206474597594,3.788997487176723,90
2021-04-15,69,2.96501293052396,4.477330449581374,117
2021-04-16,118,3.032833055712114,7.279295339582169,117
2021-04-17,60,3.318292041216285,7.665681168487372,118
2021-04-18,79,5.791054970155308,3.9679138408046546,92
2021-04-19,75,4.631400658701266,3.8945163835859766,112
2021-04-20,88,3.0193005620896325,4.2197777429365395,123
2021-04-21,115,5.526780027447035,7.78669817172072,128
2021-04-22,110,3.058341662145104,3.467021554563591,110
2021-04-23,87,2.5519401419418473,5.364342462896835,117
2021-04-24,119,2.6412193244191293,3.3629377649968077,118
2021-04-25,71,2.130655994859524,7.108963996233376,125
2021-04-26,74,5.521790957136631,4.465112325226446,105
2021-04-27,92,4.5617319055880134,5.3961021228714365,96
2021-04-28,117,5.225299229205619,7.863894896024413,121
2021-04-29,101,2.7378472715688464,4.316360025987201,105
2021-04-30,113,3.752644927968209,5.930435575314624,114
2021-05-01,65,5.96245806616815,3.5940649799095663,110
2021-05-02,103,5.952787337644084,3.97369195473434,111
2021-05-03,95,3.0570376969473188,4.558533208001857,120
2021-05-04,80,5.930714551951652,3.9796863353244856,107
2021-05-05,81,3.3855522306499215,3.485910795230855,125
2021-05-06,96,3.0081928883912115,3.578795480335528,121
2021-05-07,106,4.33655021381125,5.034708748620709,117
2021-05-08,117,5.795740093288217,6.346123100752666,114
2021-05-09,95,4.875132078416691,6.6779346403801325,96
2021-05-10,88,5.577297836103304,5.446690343070507,118
2021-05-11,84,2.485380518585006,5.068942297489896,118
2021-05-12,65,2.188578530647912,4.08949464989708,113
2021-05-13,114,5.575369164111135,7.209786622518304,93
2021-05-14,118,5.947036816551371,4.076935171381141,109
2021-05-15,101,4.166620026869265,3.5906339677401657,106
2021-05-16,64,4.406476517358939,4.601652325966426,128
2021-05-17,86,2.4729363024363473,7.110043117126347,98
2021-05-18,79,3.799297862629868,5.280345977100075,123
2021-05-19,112,3.098583585642515,4.914540882059223,91
2021-05-20,103,4.801950152238854,5.953443698470364,99
2021-05-21,61,2.807047083117397,5.878678191757712,120
2021-05-22,87,5.0377623057341125,6.719952105116004,100
2021-05-23,89,2.9208961511716476,4.629285475112249,123
2021-05-24,119,2.279572659773123,3.987383253823693,97
2021-05-25,95,3.9210787948615216,4.466318530880191,127
2021-05-26,110,5.803395535778209,6.299530665358727,125
2021-05-27,106,4.302010422294375,4.153917143439802,125
2021-05-28,83,3.1938228159852526,3.134958299912919,105
2021-05-29,95,3.417633794527977,7.8367432197788665,96
2021-05-30,82,2.5230978210333674,4.113510564360087,113
2021-05-31,89,5.945683473681909,7.342468280109493,129
2021-06-01,80,3.253675123384284,4.911306971765353,124
2021-06-02,76,4.306918663737944,4.24431526611219,129
2021-06-03,94,3.2772340183465887,5.093121532093748,126
2021-06-04,99,3.093186895481787,3.8413402677876283,103
2021-06-05,84,4.744286224272079,4.26005987285272,123
2021-06-06,67,5.433678222209837,3.36986625524648,122
2021-06-07,65,2.149140965912383,4.45623139617687,112
2021-06-08,65,5.688733044602083,4.233433240728728,107
2021-06-09,72,5.96717197571772,3.9900126783926626,98
2021-06-10,73,4.401387684894597,3.148931390960325,99
2021-06-11,68,3.683606042411567,3.482450732224722,91
2021-06-12,84,2.9353932642912515,4.046673709683395,128
2021-06-13,82,2.490671450691936,3.193683432669535,106
2021-06-14,118,3.325889823717057,4.2279161544312895,109
2021-06-15,115,3.492102378819629,4.637404197360835,125
2021-06-16,85,2.6677752497031664,6.506014111712512,98
2021-06-17,61,5.037154815582008,5.167830322252087,128
2021-06-18,116,4.779475428554846,3.095791692334401,124
2021-06-19,69,3.0697040741200756,3.7313954718266116,112
2021-06-20,94,5.925101798913611,5.783049819772607,120
2021-06-21,81,2.0083494341316412,4.000211845980287,114
2021-06-22,71,3.653952733956332,5.284656986953961,113
2021-06-23,106,2.891502183465166,4.510631159978226,124
2021-06-24,105,3.1517966941413724,7.038239128478646,102
2021-06-25,118,5.630806113718859,3.328678868749406,105
2021-06-26,99,2.8316885480820218,5.720927414388203,97
2021-06-27,111,5.479537217427517,6.131155968945098,129
2021-06-28,72,4.576835225573101,6.917979682673227,104
2021-06-29,118,3.009191353262266,3.4138290432946827,112
2021-06-30,101,2.091359972678856,4.997734361669112,99
2021-07-01,111,2.6824545109461866,5.051613085456935,94
2021-07-02,109,3.5498304390977826,3.440809797985694,97
2021-07-03,84,3.0934630769236,5.806885414203714,109
2021-07-04,103,5.595479906864631,5.079306136340707,94
2021-07-05,83,2.0097663321927355,7.618015189831907,115
2021-07-06,60,2.999167580845234,7.710089740446129,107
2021-07-07,70,4.447377345715438,3.231470191244311,100
2021-07-08,82,3.648789794383594,7.403929930262664,128
2021-07-09,115,3.996730635833042,7.5767046261234805,101
2021-07-10,108,2.1249704256159143,4.798162978692499,107
2021-07-11,108,4.622228251871202,3.7568305348501303,109
2021-07-12,115,3.3869303342912698,3.578451594413397,123
2021-07-13,117,3.8998367456409806,4.1279161327966625,107
2021-07-14,103,3.727824842180587,6.346676390076187,99
2021-07-15,102,2.8744054012750357,7.135086345805964,107
2021-07-16,95,3.2472994991504494,3.9304915840432466,109
2021-07-17,70,4.571838366350793,3.228088778548793,98
2021-07-18,83,2.392315719018743,7.812523924015598,119
2021-07-19,63,3.6089062560758816,4.330596887855908,127
2021-07-20,63,4.726682731429108,6.095689344145607,97
2021-07-21,81,2.3813524342903376,4.13325865667051,96
2021-07-22,86,3.054197005550241,5.148963814831391,105
2021-07-23,81,4.444431469828542,4.3134443671370475,111
2021-07-24,66,4.276715282243474,7.7662370312130715,97
2021-07-25,101,5.590047308898638,7.811430205476568,110
2021-07-26,90,3.313002433071382,5.961894501236163,123
2021-07-27,83,4.0552914346251345,5.180183820196166,123
2021-07-28,116,3.7116328875667186,3.1672221528411977,112
2021-07-29,75,5.053726459941915,5.652597238503644,122
2021-07-30,96,3.2669376912387174,4.4182787171702955,120
2021-07-31,70,3.294883138939992,5.435020508365351,110
2021-08-01,111,5.767351428760437,5.598607263981251,93
2021-08-02,76,4.287116647193556,6.265458763586608,105
2021-08-03,91,3.388577305590093,4.4141108805021805,128
2021-08-04,89,5.115218747919171,7.754548596538816,99
2021-08-05,105,5.120625255509413,4.03132402653569,94
2021-08-06,74,4.311328962207091,7.308687383394504,91
2021-08-07,107,4.223492139775336,7.662459728172955,117
2021-08-08,60,5.246594156610893,7.752199262343663,96
2021-08-09,90,2.842716121934341,7.233387855648379,124
2021-08-10,90,4.939294348274125,7.622830942749513,127
2021-08-11,66,5.740992077079503,6.333001275793395,98
2021-08-12,65,4.908928020054465,4.027458537560088,110
2021-08-13,100,5.545968997958736,6.119294202950822,97
2021-08-14,68,5.380365090778126,4.270151698073279,98
2021-08-15,109,4.622595976389253,6.4858929484020855,93
2021-08-16,68,3.787045803315021,6.70946686776043,100
2021-08-17,111,3.667263657544499,4.805010698824491,91
2021-08-18,112,5.482957927842124,4.337814336069918,107
2021-08-19,94,2.3645078048827215,5.606801696805071,104
2021-08-20,77,5.954797637310756,5.953165025493683,100
2021-08-21,117,5.803088291913694,6.522144428585602,124
2021-08-22,89,3.9314167581056574,3.4047229380801323,111
2021-08-23,80,4.315884336275053,7.27766220856001,125
2021-08-24,76,4.541822689569168,6.198187267691734,119
2021-08-25,119,2.2275021125962136,3.284500381953456,100
2021-08-26,100,3.588320791779275,5.741689130598956,106
2021-08-27,64,5.121884804496851,3.4643920310915837,99
2021-08-28,84,5.6160622301067855,4.959827778680087,119
2021-08-29,96,5.120711470819172,4.582099653977604,119
2021-08-30,89,4.17381353403176,5.73869314505178,121
2021-08-31,67,3.117983744591341,7.572245653660423,107
2021-09-01,66,2.1623016239968793,4.307329615494349,110
2021-09-02,77,4.305155706296269,6.226994513359442,94
2021-09-03,73,5.823957681567265,4.277151560327415,108
2021-09-04,71,2.007620767833159,5.11843455503637,91
2021-09-05,83,2.166939893867928,3.0036606976453806,96
2021-09-06,109,4.015591961814575,6.3680946708857435,102
2021-09-07,101,5.665590627771971,6.629744233330296,95
2021-09-08,68,2.510779238996734,4.309548257204828,125
2021-09-09,90,4.909229112502812,6.685199516421209,122
2021-09-10,90,2.2131445301978396,6.272465259091076,122
2021-09-11,74,5.534277458123803,6.832951579328277,104
2021-09-12,67,2.7480886123356325,7.270769253470442,102
2021-09-13,102,3.4320958479577346,7.1402682714157955,106
2021-09-14,106,2.8077405141870493,4.505784107159493,107
2021-09-15,114,2.1900487232724144,4.160759692435251,115
2021-09-16,115,4.988899847598365,6.945123602457354,96
2021-09-17,87,4.981442727992723,7.950936575706281,121
2021-09-18,103,4.238527105369384,5.157378493044799,116
2021-09-19,115,3.827283144396805,6.997756274170845,90
2021-09-20,104,3.815991672561556,6.714572498125356,91
2021-09-21,74,4.084050113719475,6.197138425280054,93
2021-09-22,74,3.740596713827796,3.6123696140748036,127
2021-09-23,117,3.9367214087723896,4.801433072410862,103
2021-09-24,87,5.265535571448055,7.508784666488125,120
2021-09-25,70,3.011716196624691,7.7300839690617495,103
2021-09-26,113,2.86739133305787,6.354579572331395,129
2021-09-27,98,3.792805491845471,5.1628049187819345,102
2021-09-28,91,3.4834924168084602,5.70744111066009,110
2021-09-29,81,4.827944258266411,7.570063948716737,119
2021-09-30,117,3.749831677916843,4.243707560733908,124
2021-10-01,86,5.182618525981598,4.716291224047218,96
2021-10-02,116,4.231384441239707,7.708906904475361,125
2021-10-03,107,2.7003008087754132,7.143664395436878,114
2021-10-04,104,2.278798473910786,5.4226755156066195,126
2021-10-05,67,4.24833292836013,6.167424569928665,97
2021-10-06,117,3.797271930550132,7.778757415398448,108
2021-10-07,72,2.6797709099960616,5.301047617773916,95
2021-10-08,110,4.052999085093397,7.773379980291421,128
2021-10-09,74,4.617442319718885,3.7451853202446674,100
2021-10-10,90,3.5651453258995476,7.988173712585385,104
2021-10-11,63,3.6736390491818556,4.02827297365119,116
2021-10-12,107,2.8932051867105284,6.499720955882965,92
2021-10-13,92,3.3399902747885446,3.7905299385760314,94
2021-10-14,108,5.466444931475581,7.292067540300474,102
2021-10-15,79,2.9258482277983635,5.494497497707731,93
2021-10-16,95,4.615519541108198,6.633272380515482,125
2021-10-17,83,2.2713669249694033,3.8904952779230664,119
2021-10-18,84,2.8748437537837797,7.236285498654916,114
2021-10-19,82,4.072500245981483,6.752528450195822,100
2021-10-20,80,4.219287505232223,3.5914125977992017,114
2021-10-21,117,5.732029829010845,5.771436632356625,110
2021-10-22,112,3.891820615768328,4.9782415385582555,112
2021-10-23,77,4.625314280257255,6.169785545233187,96
2021-10-24,88,3.593432999462818,6.092558228067054,116
2021-10-25,74,4.080424863684572,5.235160785181375,129
2021-10-26,118,5.243388071632496,3.6162320310374545,125
2021-10-27,96,4.57469857371389,6.677223174823153,122
2021-10-28,75,5.817954461018552,7.554926004936151,103
2021-10-29,87,3.0810725805758983,3.9585425437825554,97
2021-10-30,61,2.7376170705080702,5.3397560966582835,116
2021-10-31,60,4.541724076776873,5.343414050389824,127
2021-11-01,103,4.6927194288211975,7.500507622835666,114
2021-11-02,83,3.2818230845560477,5.583797726287537,105
2021-11-03,112,2.659573483154989,3.042291080765472,97
2021-11-04,107,3.2662802688552053,6.851877961411737,124
2021-11-05,70,4.860040656664575,4.176887322096654,122
2021-11-06,60,3.2204330135725874,3.6611817506443214,92
2021-11-07,98,4.787626428966319,3.273628333018004,104
2021-11-08,60,4.345987496388361,6.005954691023077,94
2021-11-09,96,3.0457578584852847,7.147558984159146,99
2021-11-10,83,4.578514131606665,6.9897748671962665,127
2021-11-11,67,2.1146339653282236,3.414726674312643,105
2021-11-12,86,5.1977920533121456,3.917404884095016,129
2021-11-13,86,5.879852916677301,3.781781187505512,112
2021-11-14,107,4.455139680911859,6.134326121153263,122
2021-11-15,93,4.714438519797717,5.112076329318317,128
2021-11-16,63,3.3905948219056494,5.926838582441617,97
2021-11-17,88,5.572843063154483,5.391242737258018,95
2021-11-18,104,4.190910367921729,4.024825593610543,106
2021-11-19,60,5.143655503786105,4.409067058471663,128
2021-11-20,63,2.0466281987721895,4.422529195416411,118
2021-11-21,112,4.07890145929646,7.563746501568994,128
2021-11-22,60,5.279498824563733,3.3903649838711845,109
2021-11-23,93,2.362504336738679,5.492662876006479,108
2021-11-24,64,4.095381451958541,6.2985574276800325,117
2021-11-25,118,4.652204647012738,5.773157636974389,108
2021-11-26,105,3.437883201959838,3.605091226398531,91
2021-11-27,68,5.59173704963438,6.0632115736569965,99
2021-11-28,90,2.4645865687031745,5.912456151130938,94
2021-11-29,69,5.932688433530112,4.370892655198599,90
2021-11-30,95,4.63009288812496,3.8116885697466225,101
2021-12-01,99,2.829443334320965,6.50204438657435,122
2021-12-02,91,4.7530195848381975,7.854718191972719,127
2021-12-03,101,5.115350660674688,7.092229265292242,124
2021-12-04,93,3.778918977773454,6.73887512042184,110
2021-12-05,112,5.396969366719519,6.409125164137706,119
2021-12-06,67,4.739101362575397,3.2864303617361292,98
2021-12-07,69,4.139350521000379,3.9243613337809036,122
2021-12-08,90,5.454600777084218,3.2655728854886408,98
2021-12-09,68,3.692878389643299,4.127713350326174,99
2021-12-10,118,3.5017311587126883,6.613929607077102,98
2021-12-11,86,3.9770696586878436,3.1514524786155764,108
2021-12-12,90,4.2107089130087445,6.436341017339741,105
2021-12-13,87,3.7904207847847413,3.704664927613842,90
2021-12-14,96,3.7600957376094017,3.6082614091215923,118
2021-12-15,114,3.3935137382461495,3.384758975270631,117
2021-12-16,96,4.178348480166785,7.860557101491421,128
2021-12-17,70,5.918711066878549,7.229298099100743,107
2021-12-18,112,5.852931041708725,4.649392626928247,118
2021-12-19,116,3.817393063788658,6.844089730576005,100
2021-12-20,102,5.347112240634621,6.376313858782181,107
2021-12-21,79,4.304499166836386,3.373785419566623,121
2021-12-22,81,5.728234809606764,7.785173864257967,122
2021-12-23,115,2.0017575615974086,4.700361261477349,110
2021-12-24,93,2.792171823799162,3.082512489572454,93
2021-12-25,111,2.786164982394116,4.881129544665762,117
2021-12-26,110,3.6211405529044947,3.095916682082562,99
2021-12-27,117,4.459321823871309,7.110987999723793,102
2021-12-28,76,4.146901687901895,4.711318109595819,99
2021-12-29,116,2.7221309405707603,6.925221168079885,119
2021-12-30,117,5.189787753132956,3.707797314523824,93
2021-12-31,89,5.977711472196022,5.481082258275546,116
2022-01-01,97,4.067889324505419,5.769162880334715,96
2022-01-02,74,4.148600217714505,4.155378964327015,95
2022-01-03,63,3.3571303168106454,4.243416155233243,92
2022-01-04,118,2.6045822625151223,4.28021653407196,126
2022-01-05,76,5.36887698664154,6.0786315807929405,97
2022-01-06,65,4.812163846797027,7.02124775739215,125
2022-01-07,109,3.2925142690744518,6.606319824263485,113
2022-01-08,69,2.658564336244997,7.425026982705308,95
2022-01-09,104,5.584855394393385,4.2755732353160285,116
2022-01-10,110,3.1287614191809245,4.061032721396332,97
2022-01-11,66,3.904628757317922,6.193133060688898,122
2022-01-12,93,3.2925242812582605,7.587622497936871,120
2022-01-13,99,5.8214629998611365,3.264090975633928,108
2022-01-14,82,4.010879727464119,7.662901518325386,124
2022-01-15,71,3.166630136616948,7.443573344049197,99
2022-01-16,64,2.5736333787942183,3.7614985751568066,94
2022-01-17,74,4.941945065485431,5.959495934309206,106
2022-01-18,115,2.4314172340499964,6.6744631426085235,126
2022-01-19,85,3.2804378889535712,6.106586420507649,129
2022-01-20,65,4.17277990466191,5.455073033849626,91
2022-01-21,70,4.422146089008357,3.5091124719026388,121
2022-01-22,77,5.804629347354966,5.124363239308393,116
2022-01-23,109,5.586650785105498,5.4091624627998245,129
2022-01-24,85,2.45805090609828,5.826211664621188,112
2022-01-25,81,4.408682264930489,5.312128868473966,128
2022-01-26,78,5.004406517541625,3.0688749654203007,117
2022-01-27,99,3.9068381943854718,5.882285821353406,110
2022-01-28,98,5.298243226664481,6.311179890026382,129
2022-01-29,67,3.572850990907793,3.5484135399284513,95
2022-01-30,119,2.254800751579881,5.6142502957296365,93
2022-01-31,102,5.324376122226997,7.68138050839482,120
2022-02-01,67,4.8785565428453195,6.421810891105749,108
2022-02-02,88,3.3167444228161127,5.1024597582705455,100
2022-02-03,92,2.252254645745646,7.37225774498949,95
2022-02-04,78,3.6270235010119083,5.32194218435014,113
2022-02-05,108,4.346412175631894,3.287382688706095,129
2022-02-06,84,4.945660639425073,7.912957469894813,108
2022-02-07,105,2.0137681285196276,6.736330089807234,116
2022-02-08,69,2.1030345863303483,6.311063954502675,115
2022-02-09,76,5.7295717785885,4.338450424404494,103
2022-02-10,82,5.778563402494161,7.83540546596407,98
2022-02-11,80,5.873562303367116,6.927148169204257,121
2022-02-12,112,2.955836388578615,6.677157948400007,126
2022-02-13,61,2.605318158162286,6.297463864753427,92
2022-02-14,97,2.061077122223063,7.576227257800655,126
2022-02-15,69,3.2150267107005797,3.836202254215779,91
2022-02-16,108,5.706131247373969,3.188718046180653,93
2022-02-17,104,2.0020528259154164,5.797599724303897,104
2022-02-18,107,3.5745395730757696,5.861281652474258,116
2022-02-19,79,2.378084628929153,6.870682568356488,118
2022-02-20,105,3.0135143852983473,7.962116019318036,124
2022-02-21,109,2.948522016989157,6.409658086394403,92
2022-02-22,77,2.5462637008393156,3.0996907887845384,108
2022-02-23,114,5.3160857876988,6.415176181350676,99
2022-02-24,100,3.8643040640785635,3.45716643735404,93
2022-02-25,92,4.576027778295524,6.17345729811289,101
2022-02-26,70,5.300638069842689,6.050268122126426,118
2022-02-27,74,2.2539341765193077,6.049750001169846,97
2022-02-28,66,4.242815075135631,3.736358218551043,116
2022-03-01,109,2.329669690958227,3.0483470390819734,121
2022-03-02,97,2.163912098951312,4.95573517974684,118
2022-03-03,108,3.5638443783648732,5.4940883659385165,113
2022-03-04,106,5.2306219036043125,4.2215676378770866,106
2022-03-05,68,2.6746293797544265,5.965902097983761,113
2022-03-06,112,2.83684203811987,3.630713804147707,95
2022-03-07,95,3.488199243619881,7.313719536786455,129
2022-03-08,103,2.643053672132148,4.721711411859793,121
2022-03-09,83,4.650133127464588,5.827105039208467,122
2022-03-10,86,4.183134522561165,4.902424558501348,103
2022-03-11,80,5.801866013216218,7.3773870488111335,124
2022-03-12,62,3.414061098499794,7.201631550568829,127
2022-03-13,115,5.253759076136825,7.713064723538835,122
2022-03-14,99,5.490164491312666,3.014521999864059,122
2022-03-15,83,2.6347059526432193,5.053243459709,105
2022-03-16,80,5.4467450828696515,7.953171563894479,96
2022-03-17,78,5.344417925644359,4.743363441601577,110
2022-03-18,117,5.8425060190780735,7.624843306528233,125
2022-03-19,97,4.922480125534313,6.325712266076124,106
2022-03-20,114,2.4196490910293686,7.5073163604102255,92
2022-03-21,62,3.765290151370162,5.791612926264607,90
2022-03-22,91,2.983618597107918,6.639482358788364,108
2022-03-23,96,5.709906330044827,5.592319459816824,128
2022-03-24,71,4.287909530763374,3.379735168410967,100
2022-03-25,85,3.3003091595985645,5.61098327490309,122
2022-03-26,91,5.399393641013738,5.01389843237955,122
2022-03-27,60,2.091920418271799,7.559531625655739,103
2022-03-28,84,5.084278133360374,4.9589688585914855,91
2022-03-29,85,5.863964660370378,3.90127496453396,111
2022-03-30,91,4.1448366784626725,4.2479539901967085,115
2022-03-31,102,5.487485312232034,5.587577490462989,99
2022-04-01,61,4.619992392812984,5.3735894158923845,117
2022-04-02,103,2.949220289039572,7.401488122727713,113
2022-04-03,65,2.0586902182267246,3.7397027624567203,97
2022-04-04,117,3.1622608692614143,6.253386145734826,122
2022-04-05,93,4.792482363730189,7.714831098731582,107
2022-04-06,111,2.050909140115646,3.953845063317021,101
2022-04-07,85,3.177285974255229,7.609389419941112,94
2022-04-08,67,5.803566424674099,3.881854096432929,113
2022-04-09,70,3.9231977122191166,4.595618954169433,107
2022-04-10,65,4.66049688574474,7.283033504946801,126
2022-04-11,86,4.641371313602136,6.445412597556673,92
2022-04-12,77,4.373775643160001,6.294863176797873,109
2022-04-13,104,3.5542087332849275,7.80520795099399,102
2022-04-14,93,4.25937231466267,3.1748814018300755,102
2022-04-15,90,3.204456740237264,3.178308959099157,90
2022-04-16,67,4.104033074025589,3.4428950135676653,124
2022-04-17,115,4.73488048775787,7.411335907162874,110
2022-04-18,83,2.0042310901075524,6.171460300263272,125
2022-04-19,114,4.8354032515092555,6.635149591163115,110
2022-04-20,110,5.950344758804249,6.05934435510162,98
2022-04-21,69,3.7546813190384394,7.473370775274233,105
2022-04-22,79,4.497148918936712,7.326689402546257,105
2022-04-23,91,4.213894990263793,5.303319070460034,129
2022-04-24,90,2.0765384239841382,3.012800016581603,117
2022-04-25,114,4.013543235720677,4.424984073751885,127
2022-04-26,119,2.939636789094206,5.273853750841515,111
2022-04-27,71,3.9167562292668614,6.337809588090671,110
2022-04-28,92,5.157743575187149,6.233425625069093,127
2022-04-29,93,3.2625716534777416,7.980724799741349,103
2022-04-30,116,3.9491583291093177,4.236362399428041,129
2022-05-01,65,4.066970118431241,3.5929052994561324,102
2022-05-02,94,5.965396950551325,6.03107242200618,129
2022-05-03,111,5.307576045691267,3.307340817284566,112
2022-05-04,90,5.990411233045302,3.9224632960703087,108
2022-05-05,77,5.27555987782725,4.486850165945266,118
2022-05-06,65,4.947538561632548,7.28865532900226,114
2022-05-07,109,2.85671391792215,7.67818148732471,112
2022-05-08,75,3.0970176159186114,3.3660099250306352,118
2022-05-09,87,5.952780424711957,5.595130077786609,126
2022-05-10,90,4.609544150689693,6.318810066191697,104
2022-05-11,102,4.755524862057124,5.800778962441862,116
2022-05-12,76,3.6566557348919226,5.3546894688630715,100
2022-05-13,98,5.786290903376585,4.204520238546939,128
2022-05-14,99,3.771584240042465,4.130573643798149,103
2022-05-15,110,5.357763105002593,7.411637187049186,95
2022-05-16,93,4.055145372802999,3.5017022742563566,111
2022-05-17,77,4.838039643744713,4.033373027354171,104
2022-05-18,109,5.951743594236838,3.75080830925692,94
2022-05-19,73,2.7615997307611355,4.306150910486592,98
2022-05-20,79,5.665063325387846,5.922377565469302,110
2022-05-21,71,4.016393102907257,4.781823678733295,97
2022-05-22,78,2.46717081515476,4.26876587030198,115
2022-05-23,103,4.884878860923326,5.304718196015163,90
2022-05-24,83,5.232374053807826,5.2159787623558245,118
2022-05-25,114,3.473683577516129,6.824056673628229,107
2022-05-26,84,3.0593496829486577,3.6471629963431096,94
2022-05-27,60,4.339968740735887,6.400090852822363,128
2022-05-28,104,2.202363460216977,3.550695844787584,116
2022-05-29,74,3.839073094686341,5.238199513428622,107
2022-05-30,71,3.2147045035884947,4.363127583244492,110
2022-05-31,79,4.254098164382095,4.451693424716899,122
2022-06-01,82,4.520501942191785,6.232884835921516,111
2022-06-02,88,2.2409235169944637,5.754516394122528,111
2022-06-03,90,4.672677710977328,3.1820769814178997,107
2022-06-04,75,5.907017660841125,7.734649096095407,114
2022-06-05,111,2.262068242318481,7.587242200386001,126
2022-06-06,86,4.924278247132198,5.083407902176426,98
2022-06-07,88,5.910724090914283,5.6151974605107675,120
2022-06-08,113,5.655522290304509,5.26961220337102,120
2022-06-09,74,4.395679851098944,7.429625176035435,93
2022-06-10,87,4.927485340510144,3.540425191045242,98
2022-06-11,98,4.240180425433442,7.0751460658799825,98
2022-06-12,105,2.7586822791108303,7.392441080681746,114
2022-06-13,96,2.599629967189003,5.93892702649733,129
2022-06-14,72,4.91047896046368,4.826894056340056,121
2022-06-15,68,5.576305376078359,6.5720705484239055,93
2022-06-16,85,3.885289062223743,4.462345075152335,122
2022-06-17,68,4.877167220195411,5.651745959095938,128
2022-06-18,103,4.849474151583221,5.546815237008169,106
2022-06-19,67,4.226448279827303,4.104927626808976,117
2022-06-20,60,4.281835377333478,5.2723282395288225,96
2022-06-21,62,3.5925917098165843,6.960827280374579,107
2022-06-22,115,5.32286045963428,5.095301192845182,105
2022-06-23,92,5.871215184255854,4.150914046888189,115
2022-06-24,74,2.5681093424108195,3.5123359692667795,97
2022-06-25,119,4.8874798156327515,6.93131238345191,128
2022-06-26,60,2.021965459248378,3.0313021613562214,108
2022-06-27,118,2.4154703107362314,6.606929366760063,108
2022-06-28,73,4.553707078346404,6.904803733995989,97
2022-06-29,76,4.0170857625648,4.825211602847947,116
2022-06-30,102,4.351994135811356,4.519217967399594,110
2022-07-01,81,3.3671340249286166,7.249176504387798,127
