Date,Cloud_Demand_Index,GDP_Growth,Inflation,Competitor_Price_Index
2022-07-02,89,4.726364974300857,7.1734786287050145,91
2022-07-03,74,5.588988754196659,3.9420034905242085,105
2022-07-04,103,5.205340252762724,3.0665273845319185,105
2022-07-05,111,3.8242296262578983,7.0046014185960885,107
2022-07-06,117,4.942111196951446,6.69176680845314,95
2022-07-07,60,3.8056619484734537,7.106484868901215,125
2022-07-08,100,5.477138712632658,6.55207768445259,103
2022-07-09,73,4.314891236255898,3.9667826543505287,108
2022-07-10,85,4.850310339081929,5.55654528954045,117
2022-07-11,110,5.7038002879404335,6.897881259298682,107
2022-07-12,81,4.442464479633653,6.021324104120522,99
2022-07-13,77,3.8575376287424032,3.0037321255807656,102
2022-07-14,91,5.598338792477202,5.445699785207447,94
2022-07-15,77,4.7164237146472665,3.4977160878122824,122
2022-07-16,114,3.7362711985229136,5.539498073406621,110
2022-07-17,92,2.339020098429087,3.0784270497556454,106
2022-07-18,69,2.6899038821510457,4.302356444637205,110
2022-07-19,99,5.997999576440459,7.22409767088215,106
2022-07-20,97,3.7383910030290766,4.908505265323299,117
2022-07-21,110,4.607701517851586,3.6447763301406924,124
2022-07-22,115,4.902135567690538,5.496270962157645,111
2022-07-23,113,5.673006215013201,5.851925244587299,123
2022-07-24,83,3.4041936464454676,4.5718224038358475,127
2022-07-25,84,2.1400600544243065,3.276537680632351,100
2022-07-26,113,3.828162424882328,7.043149058874999,116
2022-07-27,89,3.809915877423514,5.581164881640788,115
2022-07-28,95,5.115458901569914,5.531351062584228,122
2022-07-29,83,5.420834069717964,4.330330097771558,110
2022-07-30,91,4.797720737271855,3.1118006641065095,90
2022-07-31,88,3.722798400107461,5.111181943120483,107
2022-08-01,93,3.451662315331298,5.099649751648194,111
2022-08-02,60,3.9111517191463823,4.995782662022107,106
2022-08-03,118,5.445884203967872,6.0451468580530605,121
2022-08-04,63,5.818498920998781,5.046407310912036,116
2022-08-05,62,5.750708899529967,3.5670399212148713,102
2022-08-06,112,5.265137959390728,7.174612418838811,95
2022-08-07,65,5.93181326670827,6.953043640137443,116
2022-08-08,93,4.18909209869488,3.910532189042666,104
2022-08-09,84,2.0702272906255015,3.9852905142761643,120
2022-08-10,116,2.9620075935321166,3.7484984807763233,97
2022-08-11,112,5.208587873991281,5.891290237120183,112
2022-08-12,77,3.1468111863630344,7.59095319637441,96
2022-08-13,84,5.333330669316403,5.205776378994557,112
2022-08-14,111,3.2738967428413694,6.1045216752284714,117
2022-08-15,61,2.9847983739756927,4.77734982061513,121
2022-08-16,119,4.7508254528148015,7.457061167355014,102
2022-08-17,104,3.491358546029431,7.019041823270805,93
2022-08-18,102,4.1579218101626765,3.95614134687303,112
2022-08-19,67,3.732229380467079,4.524242040390002,97
2022-08-20,70,5.020191304808252,4.745293041305651,112
2022-08-21,81,2.3638747285109356,4.36776747391195,103
2022-08-22,109,2.4445878566454713,5.0443452512547236,103
2022-08-23,114,4.090735014896088,5.3690056260926315,114
2022-08-24,111,2.810722797948921,6.124064436147574,112
2022-08-25,105,3.937182119177368,3.111520892352382,119
2022-08-26,91,2.4456043111836077,4.9007060691542526,93
2022-08-27,100,4.315219084980741,5.014858174815613,108
2022-08-28,90,2.94262700459886,3.2518326926936982,99
2022-08-29,91,3.6019302877301635,6.191159662224717,126
2022-08-30,114,5.605541242333693,7.715899803580723,120
2022-08-31,104,5.8929877426780894,4.469238898456676,101
2022-09-01,87,3.866476998143552,5.144640131334151,125
2022-09-02,80,5.082151100898929,7.404185475371684,121
2022-09-03,77,3.0815362608552506,6.797696350241809,124
2022-09-04,101,4.59422246792078,5.257080579775694,106
2022-09-05,109,3.6091170749714028,6.381650031364171,128
2022-09-06,105,3.6624577256040016,7.7469680452725544,115
2022-09-07,66,3.1968814893742863,5.3003696655490895,111
2022-09-08,82,4.077073036569841,7.497369414457682,108
2022-09-09,79,2.380252303790202,3.8177608027993393,129
2022-09-10,107,2.0639276211110342,7.779239482443868,99
2022-09-11,118,5.578287209311624,4.803415852941236,123
2022-09-12,77,5.987656278251528,3.9332642423715374,128
2022-09-13,65,3.6455471179975802,7.222042051381041,128
2022-09-14,91,5.767855930227343,6.6812324506772836,114
2022-09-15,115,5.998651815175129,5.958212148459857,121
2022-09-16,76,5.44862612544558,5.496274978056826,129
2022-09-17,86,4.361469996511958,4.167555681474383,106
2022-09-18,77,4.35556432749468,4.075976151880831,99
2022-09-19,99,5.0095261333566645,7.470318765294113,127
2022-09-20,97,4.066652692470818,6.99643716442205,98
2022-09-21,109,3.215252473724296,6.082521692429676,101
2022-09-22,75,3.2685581716274044,7.062827703754211,98
2022-09-23,113,4.1295722995600155,7.2903521512386735,92
2022-09-24,112,5.6694341276207965,6.556052430833527,113
2022-09-25,68,3.4114825993046756,7.387558165647351,99
2022-09-26,73,2.4270437141219294,6.553670915005608,114
2022-09-27,83,3.030012356578806,6.400982838616554,94
2022-09-28,116,5.358475592981529,3.158409829172504,125
2022-09-29,105,5.5357229939922945,5.278768725709792,102
2022-09-30,90,5.3038796466601985,5.9374167721740125,95
2022-10-01,82,2.6551112717960863,4.083061113933391,120
2022-10-02,115,2.9638294090706268,3.6901554996874655,119
2022-10-03,62,3.146674496183693,6.900502669963924,96
2022-10-04,84,5.643221910153911,6.69962974691309,94
2022-10-05,76,2.4106775028034964,5.944252024396361,94
2022-10-06,109,3.9173546029233512,5.578609903773472,117
2022-10-07,104,2.0122524086230085,5.123631421814257,102
2022-10-08,110,5.174088181219689,4.343908047577679,104
2022-10-09,95,4.343252100077218,5.9949792218581965,124
2022-10-10,72,3.394270842696648,7.3306955553400055,122
2022-10-11,109,5.275935023315183,7.0224156363859755,118
2022-10-12,105,3.532228735382919,4.947256378257079,116
2022-10-13,74,2.567645968187674,6.564861856137997,128
2022-10-14,118,5.5766070317536265,4.035144370115347,90
2022-10-15,72,2.3334835236350497,3.6758521440357073,116
2022-10-16,92,4.792093252909039,4.139065562977741,98
2022-10-17,92,3.5264617675355616,6.68346301498563,101
2022-10-18,103,2.4161063080778202,4.541108259932701,122
2022-10-19,108,2.2209033224004995,6.471023375662145,100
2022-10-20,61,5.8625657769991975,4.094666623775721,127
2022-10-21,67,4.204073623886104,4.785971881344805,93
2022-10-22,105,2.8426714493554264,6.603316810082488,110
2022-10-23,99,5.111414525826995,4.65169129321736,115
2022-10-24,119,5.84972141287461,7.322555547040038,127
2022-10-25,118,2.8449897245484097,3.4567524470403637,94
2022-10-26,75,5.7497255425045815,7.340163807809396,91
2022-10-27,110,3.30541495075393,3.1689974930956515,108
2022-10-28,70,4.835916422074357,6.832164751828683,127
2022-10-29,73,5.068925220813572,7.684937577994298,90
2022-10-30,78,5.625009499388971,6.414259049084764,119
2022-10-31,113,3.942897593509289,5.619497727639052,112
2022-11-01,102,2.285823690896529,5.625233187033904,98
2022-11-02,109,2.707057501329134,5.392390718560752,110
2022-11-03,113,2.3709013592862123,3.2458992393182076,110
2022-11-04,88,3.272851712562238,6.953167479251277,117
2022-11-05,99,3.6675731353155077,5.9356458192901,101
2022-11-06,112,4.09041935899606,7.892536366605244,114
2022-11-07,81,4.139704642938597,5.762525927700686,117
2022-11-08,115,4.49187611786839,6.892831306359289,100
2022-11-09,85,2.636582995109349,3.9475363932499863,127
2022-11-10,102,4.251537871586784,3.3726111586609804,115
2022-11-11,89,2.0146171172598786,4.9496195760057695,121
2022-11-12,117,5.155945931793252,4.003947492093831,110
2022-11-13,72,2.721348516465964,4.832441325401933,96
2022-11-14,80,2.169065193240774,3.005356121744469,90
2022-11-15,90,5.292784721510405,7.613804722959088,96
2022-11-16,114,3.461117059957632,6.250906262357617,90
2022-11-17,114,2.2501953009324405,6.402736948418702,124
2022-11-18,94,2.0208406178814835,7.597358279919095,95
2022-11-19,70,5.640671337593591,4.892463488470565,128
2022-11-20,67,4.701146241974987,6.0641498708081,117
2022-11-21,76,3.900763043054947,3.5493829156758685,112
2022-11-22,91,3.3595350662028247,7.102979009802677,108
2022-11-23,71,3.2892997682717096,3.912286684167334,110
2022-11-24,70,3.574652752638112,6.912495518969356,104
2022-11-25,91,4.515790440651066,7.332123134498726,96
2022-11-26,97,2.0347552963713644,7.426719130538107,99
2022-11-27,118,5.3005489618305255,7.801091096097364,126
2022-11-28,70,3.473633939495117,6.518517593274572,103
2022-11-29,98,5.885978289762777,4.338818050346058,114
2022-11-30,96,3.4422052063097763,7.1968457900537555,113
2022-12-01,92,3.656198790670717,6.990350218621002,127
2022-12-02,91,4.191120771204742,7.51289286281884,90
2022-12-03,89,2.1234686579897697,7.686890351816118,102
2022-12-04,60,5.392042734058318,3.8635216222674362,129
2022-12-05,84,2.588362375729294,6.377372446839752,124
2022-12-06,96,4.1800176171730214,4.44170815079958,114
2022-12-07,64,5.567970884994718,4.623992888168555,105
2022-12-08,105,5.527185205486635,6.1023618966068,126
2022-12-09,96,5.219136888802435,7.629620617444161,120
2022-12-10,71,5.0015532680098875,3.7735000611034453,99
2022-12-11,96,4.52043462392708,7.151873457538617,115
2022-12-12,80,5.209966678129521,6.162509117219585,90
2022-12-13,67,5.919709649611966,5.674518281935729,115
2022-12-14,86,5.8173433959009655,5.468958791108776,103
2022-12-15,61,4.944695744742226,4.200191350040887,115
2022-12-16,69,2.366885669305058,3.009337734506472,109
2022-12-17,80,4.34293469922814,7.511991326187608,115
2022-12-18,79,3.5335956643973296,5.627057843619495,115
2022-12-19,105,5.91903527792415,5.134139583759593,123
2022-12-20,83,2.5804432589871427,3.211998830942771,98
2022-12-21,60,2.425271648170186,5.392387337394894,121
2022-12-22,63,4.855029186139105,3.6003035852275445,113
2022-12-23,78,5.439424487559862,3.6929849556196768,107
2022-12-24,66,3.4020294198375325,6.902851325220397,115
2022-12-25,86,4.815441738885006,3.9832381471961034,113
2022-12-26,116,2.3606942232211465,5.1281034836069965,115
2022-12-27,92,2.210499509957051,5.095516680773701,129
2022-12-28,101,4.873750981695288,3.2285979434995102,99
2022-12-29,110,3.0671021919531665,5.298659683993636,99
2022-12-30,94,2.346451403228015,7.604196793993529,108
2022-12-31,67,2.284348221906215,5.324469835061317,102
2023-01-01,96,4.799338982418787,4.808689691237459,102
2023-01-02,77,3.597620974157902,3.424590693390291,94
2023-01-03,103,4.84525078768395,7.410323528324983,107
2023-01-04,112,4.399365641910048,3.2697977618722307,92
2023-01-05,86,4.5550774377861325,3.358765388109626,103
2023-01-06,89,2.9412023003386394,5.196802903292037,102
2023-01-07,70,3.7698700848442526,4.1614470168585145,116
2023-01-08,116,5.287875188240051,4.967243477329195,123
2023-01-09,69,5.503354305861453,6.580382039118162,128
2023-01-10,111,5.070851622699539,7.061919429786252,93
2023-01-11,91,4.340339844116978,5.109916036534352,110
2023-01-12,81,3.7004378185874236,6.045186359978093,114
2023-01-13,118,5.800028410964596,5.088425261285296,93
2023-01-14,91,5.007645961402067,4.576248998047113,121
2023-01-15,117,3.760834176669785,4.665002666591734,111
2023-01-16,74,3.8821210886507562,4.1093565970371095,129
2023-01-17,96,4.117565173957067,5.057316165432402,104
2023-01-18,106,3.2540489594491335,5.077396988220036,100
2023-01-19,98,3.206538631617162,6.067484134660215,91
2023-01-20,119,4.222919121819433,4.630446673760511,120
2023-01-21,117,5.155614244466447,7.362481820364388,108
2023-01-22,85,2.4662565309802056,5.475705170559996,125
2023-01-23,99,3.4217372865088955,7.845975283277767,111
2023-01-24,81,3.3268364343269807,6.74647814233911,119
2023-01-25,103,4.61961098017854,6.100344612428854,103
2023-01-26,63,5.539041987692765,4.583160697791621,90
2023-01-27,117,5.964237612430567,6.589422719082788,100
2023-01-28,74,2.417460689409541,5.530434000303483,109
2023-01-29,67,4.337438903783264,4.380104171657189,121
2023-01-30,115,2.2226031637132104,5.157027079471275,98
2023-01-31,65,4.315243933259291,4.154000609236258,99
2023-02-01,74,5.1045517894931605,6.187684659875556,90
2023-02-02,75,5.571974837071322,3.1404229515908106,99
2023-02-03,85,2.552152267902436,7.1946583146948395,125
2023-02-04,63,2.5134178834570617,4.155300204773084,95
2023-02-05,60,3.474364320094146,5.7271640466453375,104
2023-02-06,111,4.920598843548051,7.808509096227921,116
2023-02-07,85,5.865280991042569,5.084337252296046,123
2023-02-08,60,2.926121938134653,3.099887861628938,98
2023-02-09,71,5.722222529727061,3.7768779418178213,93
2023-02-10,89,2.7315459182169284,6.033976516023488,107
2023-02-11,66,2.4671753332332402,3.2413594192079405,122
2023-02-12,63,2.3864957973231657,5.022121636301684,90
2023-02-13,82,5.378818215959551,3.5558786156626883,95
2023-02-14,86,3.0628145402199833,5.045255082347355,95
2023-02-15,116,3.656904497878796,4.262931902490113,128
2023-02-16,113,5.738028264484996,4.032869301612756,103
2023-02-17,107,4.7766461638603195,7.701676595323417,129
2023-02-18,76,5.356514439720273,5.700747405339469,121
2023-02-19,112,5.791749982215224,6.29004520841473,128
2023-02-20,77,2.704397032959972,5.85187600594598,95
2023-02-21,101,4.994617832672962,7.968392471458911,109
2023-02-22,81,4.132583613166251,4.476237856378692,100
2023-02-23,73,2.582644368211511,3.4412011919119707,127
2023-02-24,99,5.266537221926725,3.6287390866587717,125
2023-02-25,76,3.598820573785092,5.318534813488418,128
2023-02-26,103,2.391602885574082,5.656688807312202,104
2023-02-27,109,5.96884975554826,5.45781399226993,109
2023-02-28,69,3.4568419533411476,5.016321384246705,99
2023-03-01,93,4.582187287866045,4.915976505606304,103
2023-03-02,114,5.0584892709625695,7.373827513583964,123
2023-03-03,100,5.75292916500925,4.826692624446782,119
2023-03-04,76,4.304600082612868,6.81121874480389,116
2023-03-05,118,3.400305753523684,6.755473889617154,109
2023-03-06,96,2.8625693838444817,7.122106950049509,92
2023-03-07,62,5.355310204704485,7.264610393185135,129
2023-03-08,85,4.744183666660713,3.874226458019459,95
2023-03-09,103,2.3814910130006806,4.79369011583096,93
2023-03-10,68,3.1781137930074674,3.676750421170669,122
2023-03-11,116,4.413305283606117,7.202338319848618,129
2023-03-12,86,5.541571377847523,6.50489150757471,125
2023-03-13,77,3.7203301512917455,5.751898125203911,128
2023-03-14,114,2.2993132716340257,3.329490253234131,116
2023-03-15,101,4.486362522263379,4.650605315082588,90
2023-03-16,94,3.8989404200990374,4.49600357887784,95
2023-03-17,107,5.643956544062343,4.732189732975877,106
2023-03-18,109,2.8454559798541967,3.5396222594594464,91
2023-03-19,106,5.6435440524160505,6.0696359841750525,119
2023-03-20,60,5.7478640521136235,4.922325298914906,121
2023-03-21,87,3.700993484429909,3.945303617605095,115
2023-03-22,112,5.484639922963361,5.3483652736427265,116
2023-03-23,84,3.6817122568490857,3.5372412566480858,100
2023-03-24,65,3.688385031077966,3.083741240885863,93
2023-03-25,102,2.370754401220933,3.390839840496024,90
2023-03-26,118,4.946581829399237,3.281222624847559,97
2023-03-27,102,3.364956404484136,3.2273126836479995,97
2023-03-28,96,3.5525671679680517,6.823692993525132,124
2023-03-29,88,2.940333142547182,3.81742375423189,125
2023-03-30,79,4.145047562839629,6.739494298377238,105
2023-03-31,110,4.351053088554596,7.158427651441475,95
2023-04-01,71,2.403880700492299,5.0026978727478895,119
2023-04-02,101,2.0756878406331563,3.565875638936147,110
2023-04-03,97,2.2128014040307047,5.264525193763863,110
2023-04-04,108,4.882820152678654,3.739255154566727,92
2023-04-05,87,3.715116714486219,6.503437269509588,100
2023-04-06,73,4.876625728883569,5.924700892770538,123
2023-04-07,75,3.503044340741531,4.134952240550454,106
2023-04-08,116,2.694093146120741,4.728951391554079,106
2023-04-09,76,3.404566783888001,3.381845002192428,97
2023-04-10,84,5.070239622711843,3.408325322066516,125
2023-04-11,109,3.16739614303183,7.719168570238526,99
2023-04-12,91,2.110788823159509,5.242700026527764,117
2023-04-13,110,4.390599055146865,6.804230235370838,95
2023-04-14,111,4.722508198177481,4.3051652126281255,115
2023-04-15,107,2.865301834802206,3.0530599328106733,119
2023-04-16,73,3.264166030952852,3.8645131484111572,106
2023-04-17,117,3.1343224519199904,3.85828226724751,107
2023-04-18,70,3.3700077616348825,7.362747326526319,117
2023-04-19,98,2.9771833923644007,6.93643026148321,107
2023-04-20,77,4.744935626527328,4.237165247677302,124
2023-04-21,113,2.8988376808528162,7.73989477513804,113
2023-04-22,115,5.402291734074552,6.362412811251438,101
2023-04-23,87,5.385691250449131,7.967610142951141,107
2023-04-24,79,2.230246448278579,4.069881844374329,102
2023-04-25,87,3.126720867706684,6.218090496700086,90
2023-04-26,67,4.546293603287429,5.518383866414767,100
2023-04-27,117,5.5364062221409185,4.534756699428508,113
2023-04-28,80,3.811104280010038,3.496665223458186,94
2023-04-29,89,4.6781495370325015,6.3666385440563715,120
2023-04-30,67,3.4987826772399324,7.473367014037503,93
2023-05-01,63,2.643515334263869,6.099716773409964,115
2023-05-02,103,3.249401929499867,5.556976138954725,97
2023-05-03,65,3.224584690122271,4.866600227723035,92
2023-05-04,71,5.111432035965263,3.6722342879172434,91
2023-05-05,60,5.005183173071624,5.587148553221921,119
2023-05-06,99,3.0023527067395204,4.30728328382215,116
2023-05-07,75,2.301529411912367,5.436950924941838,99
2023-05-08,64,4.951878113420262,7.733375389665157,121
2023-05-09,82,5.749452754549804,6.977709438856778,102
2023-05-10,71,2.748410067423457,7.7782662178273725,111
2023-05-11,64,5.175403657256994,7.442856829038384,117
2023-05-12,112,4.834226730504643,6.0584908622834694,125
2023-05-13,99,2.1325052895767325,4.529586309925268,121
2023-05-14,78,3.5026312004469995,4.8632764699149,101
2023-05-15,107,3.6988720835704307,6.949554492141748,96
2023-05-16,66,4.003568332745866,3.964575415597899,127
2023-05-17,116,3.858886728256782,6.221528268862372,112
2023-05-18,111,5.6336989604875525,3.081563946996392,113
2023-05-19,89,5.907103947818474,4.398503202518113,107
2023-05-20,106,3.3950437169015872,7.845496606873913,110
2023-05-21,68,2.1824189446997972,6.293699635333233,102
2023-05-22,119,3.2701517293555837,7.054148345933541,126
2023-05-23,70,3.6844425278383626,6.880672411547304,125
2023-05-24,117,2.897839688361343,6.845632912779626,108
2023-05-25,91,5.311216317130892,3.0477739623453677,100
2023-05-26,104,2.0938224798995977,6.684210399511958,126
2023-05-27,85,2.6939763264497043,7.981394951830206,112
2023-05-28,119,2.401840469075741,4.581419273083908,129
2023-05-29,87,2.5531915237690463,5.004573581556848,111
2023-05-30,90,3.3684346853656972,6.320053974560027,113
2023-05-31,112,3.258569821835316,4.023491558493898,118
2023-06-01,94,3.8702150274721996,4.3712520154571735,124
2023-06-02,89,5.819631403716385,7.356133813269335,105
2023-06-03,96,4.424435393049019,5.875778031497908,95
2023-06-04,108,3.9198502917477196,5.770042527291504,125
2023-06-05,119,3.6760796444098505,5.431361691522051,114
2023-06-06,95,4.019582455763548,3.893614936931076,127
2023-06-07,106,5.725528011125939,5.369258865205124,110
2023-06-08,117,4.794895238329845,7.393995959146262,116
2023-06-09,71,2.423051080334842,6.442454109611958,94
2023-06-10,66,4.560828319666127,7.629516959378917,90
2023-06-11,92,4.6722554917953385,3.169733900702831,107
2023-06-12,106,4.0065629488602195,4.573511474913115,106
2023-06-13,61,3.7562335400570905,5.5961903009566765,119
2023-06-14,60,5.326362452963776,6.050045612405078,111
2023-06-15,64,4.41276103284015,4.684578183950585,91
2023-06-16,109,5.565577909263151,3.933564751672992,126
2023-06-17,75,3.5386624627986456,6.553820467829869,91
2023-06-18,99,5.5468813743873095,4.257960010496936,107
2023-06-19,74,2.2353520263570927,7.999813732281812,110
2023-06-20,115,2.9323834164862106,4.7072497053056015,106
2023-06-21,95,4.638203930538616,6.823980876289435,111
2023-06-22,60,2.6840853122096453,3.7886018126351106,95
2023-06-23,109,2.2172525551548,5.391729934236347,119
2023-06-24,112,3.0876015264362593,6.328754940556267,114
2023-06-25,87,3.6802527893192902,6.728906991587843,125
2023-06-26,119,4.364155460189842,7.484869902296565,100
2023-06-27,93,3.5615536118703965,4.1833466521666605,107
2023-06-28,84,2.4734667066155436,3.9553590110815753,111
2023-06-29,117,3.1718741244124016,4.809745526923643,108
2023-06-30,91,4.321392763084691,5.690640430335861,92
2023-07-01,115,4.605746633659521,7.507789930242591,118
2023-07-02,78,5.446837771664725,7.169905855589083,106
2023-07-03,71,5.760973541597155,3.290535424170254,103
2023-07-04,87,3.842871262482722,7.1535592791750995,120
2023-07-05,116,4.948767028062932,6.631352115891644,102
2023-07-06,73,5.754061972484863,3.0122442491278547,106
2023-07-07,73,5.9616000435506695,4.173836086360527,98
2023-07-08,114,5.963870844391703,6.2623157368955935,98
2023-07-09,102,4.052287302299174,6.050395502776759,111
2023-07-10,103,2.0251031348014874,7.294993501007702,113
2023-07-11,119,4.965170818488934,6.934138551074056,117
2023-07-12,119,2.1354743623399703,5.752270495959201,119
2023-07-13,102,4.148518327215141,4.842006162133652,104
2023-07-14,114,3.0752818808272084,3.2360738128350808,120
2023-07-15,74,2.59761354811384,6.986183006020154,105
2023-07-16,87,5.772385787543852,3.734413134652762,117
2023-07-17,110,2.396518772776106,5.229446949478924,91
2023-07-18,70,2.5365137056974647,6.095111344207253,98
2023-07-19,118,3.650193490841796,7.171090195989158,92
2023-07-20,77,5.1343468119123745,3.8056965968601313,100
2023-07-21,83,4.112999547450151,7.736191621024892,127
2023-07-22,100,4.531809010661126,6.837333754153493,114
2023-07-23,83,4.461725391643874,6.793288421966949,103
2023-07-24,97,2.684363639893898,5.2804611955968594,105
2023-07-25,79,5.1882713800803,5.177075412816566,126
2023-07-26,75,2.2570709528511923,5.431779925063132,101
2023-07-27,88,4.5216685965803975,7.709055543339269,91
2023-07-28,114,3.5203569446882894,5.351225631285855,99
2023-07-29,73,5.550661314971945,4.58757677063724,120
2023-07-30,90,2.8676842886059686,6.185453554121025,127
2023-07-31,102,3.309615714808502,4.8357962617212085,123
2023-08-01,83,2.0831273270016513,5.55250800672782,125
2023-08-02,74,3.1774920429448854,4.622927659220025,90
2023-08-03,67,4.848766196030633,5.709244766437344,108
2023-08-04,108,3.29453827971558,5.198868742931168,106
2023-08-05,62,2.1525307995790617,4.217271176982581,121
2023-08-06,63,2.643735770865664,6.827959739799934,121
2023-08-07,74,5.1556450152530156,6.726374535897818,95
2023-08-08,94,3.69755624988183,5.719172604128242,120
2023-08-09,115,4.396693239542632,3.8940991191553787,104
2023-08-10,103,2.6014822773074884,5.118948125447792,111
2023-08-11,114,5.291152653686697,4.864357488975918,123
2023-08-12,73,5.697142466272577,4.483063306310916,91
2023-08-13,72,5.499354150626935,3.09142084522027,93
2023-08-14,79,3.80688309120738,4.142073031421624,103
2023-08-15,77,5.711889168495821,6.660257312994316,128
2023-08-16,111,5.561370195151813,4.1635805638103225,107
2023-08-17,74,4.331372805285103,4.3366993845128885,117
2023-08-18,74,3.266599059627781,6.68777366392763,99
2023-08-19,75,4.443471812712932,5.79255556007297,91
2023-08-20,112,4.847157665764362,7.719261832476539,109
2023-08-21,98,5.339980029868762,6.038834158332434,125
2023-08-22,81,5.368731223123789,4.024547044368178,115
2023-08-23,82,3.014816927394401,6.488170804358203,91
2023-08-24,68,2.329927884805633,3.838845453583947,104
2023-08-25,67,5.874501569215081,6.223689486679356,107
2023-08-26,97,5.729319746561474,5.782919528905613,107
2023-08-27,79,5.377730570556899,5.982855915053428,111
2023-08-28,83,2.146617698549497,3.24383475974755,97
2023-08-29,98,2.2367185948353505,7.480892616649967,113
2023-08-30,89,2.6544459734805623,6.430667627286365,110
2023-08-31,65,2.1071059920084,4.173651929681508,103
2023-09-01,103,4.5828994731160275,3.9643509973968483,96
2023-09-02,90,4.431644565670625,6.410331682914615,118
2023-09-03,63,5.439129290620929,5.445103526120836,129
2023-09-04,108,5.797511879785625,3.2734115878001173,120
2023-09-05,69,5.495930963614552,5.992363693352298,119
2023-09-06,93,2.2888836491365248,7.054687403156908,108
2023-09-07,60,2.2585734481614415,6.618591432780111,92
2023-09-08,88,4.136191577400505,4.542303030677892,120
2023-09-09,78,5.464380761059358,5.879989953402049,126
2023-09-10,118,5.554741963241451,3.533762565718553,125
2023-09-11,88,3.9108112837826705,7.406119690793604,92
2023-09-12,60,4.63411105295895,7.152436273643899,108
2023-09-13,90,5.73936697955058,7.632328772315591,92
2023-09-14,101,4.198222615585718,5.359801672534127,94
2023-09-15,116,5.06346228410437,6.566761825468857,112
2023-09-16,80,4.946777060210325,5.667505526341537,95
2023-09-17,63,4.211910038394922,6.0784998868424776,117
2023-09-18,81,5.860947229940274,3.454075462419366,118
2023-09-19,86,3.753640042086105,7.646504834116873,107
2023-09-20,73,3.712347012838277,5.521827089993639,117
2023-09-21,92,2.563437915520517,5.5410965489916775,128
2023-09-22,71,3.4635245524443143,3.331837349094379,117
2023-09-23,87,4.7252616506177825,5.002437293637751,95
2023-09-24,96,3.564838367867307,6.8419892049151,98
2023-09-25,116,5.844625166867319,7.574455003611174,113
2023-09-26,77,5.52074710939782,4.536289373810099,124
2023-09-27,77,4.9473887792638465,6.551321305893191,111
2023-09-28,100,3.6190510173256305,5.756634177482061,120
2023-09-29,118,4.676422854118307,3.1860479625258664,117
2023-09-30,109,5.776126160869051,6.149657156411622,117
